sum_time_second,sum_time_minute,sum_time_hour
3790.165,63.0,1.05
642.608,11.0,0.18
0.0,0.0,0.0
336.318,6.0,0.09
276.591,5.0,0.08
655.367,11.0,0.18
929.837,15.0,0.26
121.302,2.0,0.03
293.49,5.0,0.08
493.716,8.0,0.14
0.0,0.0,0.0
924.881,15.0,0.26
990.816,17.0,0.28
174.877,3.0,0.05
0.0,0.0,0.0
127.503,2.0,0.04
104.811,2.0,0.03
6409.808,107.0,1.78
149.118,2.0,0.04
3691.099,62.0,1.03
102.267,2.0,0.03
151.942,3.0,0.04
6364.392,106.0,1.77
144.239,2.0,0.04
89.423,1.0,0.02
0.0,0.0,0.0
8242.119,137.0,2.29
432.886,7.0,0.12
878.924,15.0,0.24
9613.7,160.0,2.67
395.216,7.0,0.11
404.827,7.0,0.11
332.241,6.0,0.09
148.321,2.0,0.04
541.52,9.0,0.15
645.904,11.0,0.18
55088.374,918.0,15.3
416.361,7.0,0.12
136.61,2.0,0.04
1076.258,18.0,0.3
786.631,13.0,0.22
139.456,2.0,0.04
182.984,3.0,0.05
3019.272,50.0,0.84
466.255,8.0,0.13
7595.298,127.0,2.11
554.742,9.0,0.15
247.196,4.0,0.07
250.834,4.0,0.07
83.75,1.0,0.02
0.0,0.0,0.0
649.995,11.0,0.18
332.425,6.0,0.09
1706.649,28.0,0.47
179.5,3.0,0.05
123.436,2.0,0.03
1027.584,17.0,0.29
199.794,3.0,0.06
406.736,7.0,0.11
91.789,2.0,0.03
3560.364,59.0,0.99
119.036,2.0,0.03
91.904,2.0,0.03
450.354,8.0,0.13
3196.596,53.0,0.89
249.062,4.0,0.07
643.708,11.0,0.18
144.521,2.0,0.04
1697.288,28.0,0.47
173.914,3.0,0.05
944.725,16.0,0.26
393.719,7.0,0.11
685.618,11.0,0.19
801.06,13.0,0.22
76559.814,1276.0,21.27
212.329,4.0,0.06
265.782,4.0,0.07
3167.038,53.0,0.88
84.112,1.0,0.02
4934.923,82.0,1.37
175.688,3.0,0.05
154.485,3.0,0.04
440.85,7.0,0.12
3151.511,53.0,0.88
683.918,11.0,0.19
3273.011,55.0,0.91
224.724,4.0,0.06
2293.167,38.0,0.64
509.509,8.0,0.14
1225.568,20.0,0.34
726.275,12.0,0.2
0.0,0.0,0.0
561.748,9.0,0.16
271.482,5.0,0.08
363.419,6.0,0.1
816.598,14.0,0.23
910.493,15.0,0.25
284.583,5.0,0.08
51838.088,864.0,14.4
9333.183,156.0,2.59
197.47,3.0,0.05
148.358,2.0,0.04
649.138,11.0,0.18
390.837,7.0,0.11
68528.724,1142.0,19.04
283.016,5.0,0.08
772.905,13.0,0.21
395.901,7.0,0.11
419.324,7.0,0.12
513.342,9.0,0.14
122.77,2.0,0.03
139.036,2.0,0.04
1138.882,19.0,0.32
150.742,3.0,0.04
9620.301,160.0,2.67
138.626,2.0,0.04
153.011,3.0,0.04
203.346,3.0,0.06
325.005,5.0,0.09
674.307,11.0,0.19
368.05,6.0,0.1
0.063,0.0,0.0
12106.974,202.0,3.36
4831.844,81.0,1.34
199.922,3.0,0.06
11129.523,185.0,3.09
46026.848,767.0,12.79
501.692,8.0,0.14
26389.143,440.0,7.33
483.58,8.0,0.13
239.326,4.0,0.07
139.313,2.0,0.04
57.048,1.0,0.02
83006.542,1383.0,23.06
1335.834,22.0,0.37
1819.615,30.0,0.51
497.256,8.0,0.14
211.486,4.0,0.06
262.667,4.0,0.07
649.796,11.0,0.18
293.743,5.0,0.08
116.849,2.0,0.03
6710.489,112.0,1.86
93.696,2.0,0.03
205.948,3.0,0.06
158.971,3.0,0.04
27528.259,459.0,7.65
219.086,4.0,0.06
1336.72,22.0,0.37
597.443,10.0,0.17
140.342,2.0,0.04
12008.053,200.0,3.34
7812.336,130.0,2.17
615.712,10.0,0.17
4040.655,67.0,1.12
130.969,2.0,0.04
76.433,1.0,0.02
4020.6,67.0,1.12
116.952,2.0,0.03
340.675,6.0,0.09
9567.191,159.0,2.66
346.845,6.0,0.1
111.454,2.0,0.03
414.095,7.0,0.12
263.874,4.0,0.07
256.92,4.0,0.07
3016.194,50.0,0.84
727.436,12.0,0.2
169.777,3.0,0.05
3686.078,61.0,1.02
565.98,9.0,0.16
387.256,6.0,0.11
120.121,2.0,0.03
79421.784,1324.0,22.06
230.769,4.0,0.06
359.544,6.0,0.1
4768.334,79.0,1.32
113.401,2.0,0.03
78391.338,1307.0,21.78
4767.077,79.0,1.32
179.971,3.0,0.05
571.529,10.0,0.16
48524.495,809.0,13.48
1208.379,20.0,0.34
256.009,4.0,0.07
226.165,4.0,0.06
164.293,3.0,0.05
77867.457,1298.0,21.63
143.373,2.0,0.04
9105.192,152.0,2.53
222.893,4.0,0.06
67.923,1.0,0.02
215.148,4.0,0.06
2217.785,37.0,0.62
1914.726,32.0,0.53
663.969,11.0,0.18
233.823,4.0,0.06
187.611,3.0,0.05
249.877,4.0,0.07
3598.594,60.0,1.0
6667.209,111.0,1.85
1248.015,21.0,0.35
177.811,3.0,0.05
973.202,16.0,0.27
143.114,2.0,0.04
2151.11,36.0,0.6
17548.621,292.0,4.87
32099.283,535.0,8.92
75220.683,1254.0,20.89
2628.54,44.0,0.73
797.005,13.0,0.22
8158.003,136.0,2.27
16.006,0.0,0.0
124.247,2.0,0.03
347.272,6.0,0.1
139.767,2.0,0.04
904.089,15.0,0.25
11433.291,191.0,3.18
124.711,2.0,0.03
166.892,3.0,0.05
317.153,5.0,0.09
7077.553,118.0,1.97
308.781,5.0,0.09
780.057,13.0,0.22
175.172,3.0,0.05
723.832,12.0,0.2
4979.759,83.0,1.38
246.292,4.0,0.07
106.221,2.0,0.03
578.579,10.0,0.16
529.993,9.0,0.15
366.608,6.0,0.1
1596.267,27.0,0.44
134.637,2.0,0.04
1080.184,18.0,0.3
281.614,5.0,0.08
161.828,3.0,0.04
238.93,4.0,0.07
848.154,14.0,0.24
126.262,2.0,0.04
197.572,3.0,0.05
340.168,6.0,0.09
0.0,0.0,0.0
334.622,6.0,0.09
1354.895,23.0,0.38
2733.519,46.0,0.76
71858.66,1198.0,19.96
1471.062,25.0,0.41
83.984,1.0,0.02
70.305,1.0,0.02
84971.562,1416.0,23.6
409.297,7.0,0.11
205.572,3.0,0.06
180.755,3.0,0.05
153.628,3.0,0.04
1081.499,18.0,0.3
1863.419,31.0,0.52
24999.745,417.0,6.94
414.154,7.0,0.12
159.779,3.0,0.04
102.409,2.0,0.03
796.17,13.0,0.22
1779.063,30.0,0.49
320.763,5.0,0.09
118.985,2.0,0.03
4812.301,80.0,1.34
872.799,15.0,0.24
3099.493,52.0,0.86
589.684,10.0,0.16
177.396,3.0,0.05
306.446,5.0,0.09
131.544,2.0,0.04
2451.326,41.0,0.68
451.729,8.0,0.13
18463.21,308.0,5.13
3978.395,66.0,1.11
408.196,7.0,0.11
802.268,13.0,0.22
2494.816,42.0,0.69
123.669,2.0,0.03
7239.852,121.0,2.01
89.594,1.0,0.02
2941.404,49.0,0.82
49.239,1.0,0.01
114.011,2.0,0.03
807.896,13.0,0.22
285.078,5.0,0.08
452.593,8.0,0.13
235.862,4.0,0.07
70.782,1.0,0.02
535.92,9.0,0.15
77280.556,1288.0,21.47
491.747,8.0,0.14
1449.98,24.0,0.4
4085.142,68.0,1.13
52.494,1.0,0.01
59.969,1.0,0.02
1433.816,24.0,0.4
85108.663,1418.0,23.64
6480.4,108.0,1.8
303.74,5.0,0.08
230.784,4.0,0.06
7819.572,130.0,2.17
320.284,5.0,0.09
47.582,1.0,0.01
593.898,10.0,0.16
486.697,8.0,0.14
562.046,9.0,0.16
389.035,6.0,0.11
380.145,6.0,0.11
874.795,15.0,0.24
159.79,3.0,0.04
275.079,5.0,0.08
56208.987,937.0,15.61
248.417,4.0,0.07
20906.632,348.0,5.81
80725.066,1345.0,22.42
182.547,3.0,0.05
178.857,3.0,0.05
84.215,1.0,0.02
200.859,3.0,0.06
479.59,8.0,0.13
198.225,3.0,0.06
1144.437,19.0,0.32
20579.89,343.0,5.72
31556.638,526.0,8.77
270.029,5.0,0.08
80213.157,1337.0,22.28
361.218,6.0,0.1
487.668,8.0,0.14
170.361,3.0,0.05
616.649,10.0,0.17
442.185,7.0,0.12
298.913,5.0,0.08
889.647,15.0,0.25
87.492,1.0,0.02
224.401,4.0,0.06
320.408,5.0,0.09
352.583,6.0,0.1
866.167,14.0,0.24
247.949,4.0,0.07
74.165,1.0,0.02
54448.779,907.0,15.12
70298.976,1172.0,19.53
197.939,3.0,0.05
302.624,5.0,0.08
350.079,6.0,0.1
1117.637,19.0,0.31
1117.103,19.0,0.31
33.673,1.0,0.01
144.388,2.0,0.04
29890.297,498.0,8.3
181.208,3.0,0.05
124.09,2.0,0.03
119.188,2.0,0.03
8851.91,148.0,2.46
788.152,13.0,0.22
13677.147,228.0,3.8
1142.857,19.0,0.32
389.052,6.0,0.11
461.503,8.0,0.13
815.489,14.0,0.23
137.093,2.0,0.04
84037.222,1401.0,23.34
486.964,8.0,0.14
113.739,2.0,0.03
1115.229,19.0,0.31
1420.86,24.0,0.39
2665.166,44.0,0.74
289.893,5.0,0.08
501.628,8.0,0.14
298.557,5.0,0.08
107.274,2.0,0.03
254.709,4.0,0.07
1117.943,19.0,0.31
173.277,3.0,0.05
7751.761,129.0,2.15
0.0,0.0,0.0
184.823,3.0,0.05
528.549,9.0,0.15
203.526,3.0,0.06
158.785,3.0,0.04
108.287,2.0,0.03
722.931,12.0,0.2
322.129,5.0,0.09
92.409,2.0,0.03
1039.276,17.0,0.29
1934.601,32.0,0.54
2455.654,41.0,0.68
352.425,6.0,0.1
16865.071,281.0,4.68
530.668,9.0,0.15
232.91,4.0,0.06
152.456,3.0,0.04
75140.598,1252.0,20.87
725.998,12.0,0.2
13212.105,220.0,3.67
502.657,8.0,0.14
3280.691,55.0,0.91
243.902,4.0,0.07
479.965,8.0,0.13
227.473,4.0,0.06
733.089,12.0,0.2
968.579,16.0,0.27
71520.054,1192.0,19.87
50802.514,847.0,14.11
2589.44,43.0,0.72
802.687,13.0,0.22
292.215,5.0,0.08
842.716,14.0,0.23
69202.78,1153.0,19.22
356.165,6.0,0.1
137.663,2.0,0.04
46.2,1.0,0.01
222.172,4.0,0.06
1292.407,22.0,0.36
9191.553,153.0,2.55
459.463,8.0,0.13
1077.442,18.0,0.3
165.034,3.0,0.05
0.0,0.0,0.0
320.676,5.0,0.09
305.994,5.0,0.08
835.756,14.0,0.23
257.804,4.0,0.07
118.998,2.0,0.03
205.8,3.0,0.06
573.115,10.0,0.16
126.517,2.0,0.04
815.907,14.0,0.23
3073.025,51.0,0.85
276.286,5.0,0.08
1655.654,28.0,0.46
165.337,3.0,0.05
297.845,5.0,0.08
365.536,6.0,0.1
1140.08,19.0,0.32
378.437,6.0,0.11
390.668,7.0,0.11
124.936,2.0,0.03
151.151,3.0,0.04
763.146,13.0,0.21
193.427,3.0,0.05
464.723,8.0,0.13
375.424,6.0,0.1
553.802,9.0,0.15
296.411,5.0,0.08
174.39,3.0,0.05
79.283,1.0,0.02
10665.387,178.0,2.96
122.049,2.0,0.03
129.661,2.0,0.04
4879.715,81.0,1.36
0.005,0.0,0.0
109.881,2.0,0.03
5876.214,98.0,1.63
764.075,13.0,0.21
324.482,5.0,0.09
321.127,5.0,0.09
211.688,4.0,0.06
602.506,10.0,0.17
428.219,7.0,0.12
1140.785,19.0,0.32
1290.782,22.0,0.36
310.285,5.0,0.09
476.049,8.0,0.13
1537.107,26.0,0.43
3493.094,58.0,0.97
3921.635,65.0,1.09
61474.466,1025.0,17.08
949.396,16.0,0.26
2081.288,35.0,0.58
601.344,10.0,0.17
294.858,5.0,0.08
14372.62,240.0,3.99
444.105,7.0,0.12
74.773,1.0,0.02
99.749,2.0,0.03
173.297,3.0,0.05
127.531,2.0,0.04
406.002,7.0,0.11
430.7,7.0,0.12
6687.195,111.0,1.86
258.233,4.0,0.07
820.705,14.0,0.23
381.801,6.0,0.11
698.572,12.0,0.19
507.553,8.0,0.14
312.883,5.0,0.09
1421.639,24.0,0.39
137.478,2.0,0.04
322.329,5.0,0.09
649.207,11.0,0.18
1384.15,23.0,0.38
1685.005,28.0,0.47
1976.372,33.0,0.55
28.433,0.0,0.01
259.432,4.0,0.07
298.373,5.0,0.08
134.219,2.0,0.04
222.316,4.0,0.06
165.777,3.0,0.05
1537.312,26.0,0.43
370.46,6.0,0.1
158.094,3.0,0.04
21326.493,355.0,5.92
0.0,0.0,0.0
1078.509,18.0,0.3
1363.126,23.0,0.38
197.685,3.0,0.05
600.274,10.0,0.17
171.418,3.0,0.05
116.337,2.0,0.03
995.934,17.0,0.28
438.52,7.0,0.12
27697.549,462.0,7.69
58.625,1.0,0.02
360.037,6.0,0.1
577.078,10.0,0.16
787.769,13.0,0.22
1967.996,33.0,0.55
2276.945,38.0,0.63
1958.51,33.0,0.54
4763.024,79.0,1.32
2374.625,40.0,0.66
21019.764,350.0,5.84
153.689,3.0,0.04
119.827,2.0,0.03
155.973,3.0,0.04
225.678,4.0,0.06
67.415,1.0,0.02
6553.422,109.0,1.82
10549.319,176.0,2.93
375.895,6.0,0.1
479.148,8.0,0.13
1668.398,28.0,0.46
136.073,2.0,0.04
803.416,13.0,0.22
324.294,5.0,0.09
701.812,12.0,0.19
27743.224,462.0,7.71
294.195,5.0,0.08
438.306,7.0,0.12
57670.747,961.0,16.02
490.063,8.0,0.14
267.759,4.0,0.07
1658.445,28.0,0.46
20314.081,339.0,5.64
1002.169,17.0,0.28
82.802,1.0,0.02
35495.364,592.0,9.86
21791.585,363.0,6.05
797.783,13.0,0.22
106.464,2.0,0.03
1450.143,24.0,0.4
208.73,3.0,0.06
99.409,2.0,0.03
363.712,6.0,0.1
205.258,3.0,0.06
962.131,16.0,0.27
3254.279,54.0,0.9
2139.294,36.0,0.59
104.342,2.0,0.03
184.284,3.0,0.05
1929.154,32.0,0.54
1088.889,18.0,0.3
499.909,8.0,0.14
3033.21,51.0,0.84
328.711,5.0,0.09
27152.37,453.0,7.54
8076.199,135.0,2.24
133.116,2.0,0.04
101.697,2.0,0.03
448.02,7.0,0.12
575.579,10.0,0.16
1822.319,30.0,0.51
99.006,2.0,0.03
0.0,0.0,0.0
212.332,4.0,0.06
330.766,6.0,0.09
1151.495,19.0,0.32
8213.149,137.0,2.28
8848.432,147.0,2.46
7767.553,129.0,2.16
153.657,3.0,0.04
306.449,5.0,0.09
1480.538,25.0,0.41
118.906,2.0,0.03
50301.708,838.0,13.97
129.636,2.0,0.04
856.939,14.0,0.24
319.366,5.0,0.09
354.746,6.0,0.1
338.687,6.0,0.09
173.807,3.0,0.05
549.255,9.0,0.15
376.107,6.0,0.1
229.668,4.0,0.06
1082.964,18.0,0.3
369.108,6.0,0.1
276.252,5.0,0.08
212.564,4.0,0.06
6612.947,110.0,1.84
600.214,10.0,0.17
298.017,5.0,0.08
224.999,4.0,0.06
201.349,3.0,0.06
240.022,4.0,0.07
342.371,6.0,0.1
311.067,5.0,0.09
4461.69,74.0,1.24
1253.752,21.0,0.35
161.827,3.0,0.04
136.564,2.0,0.04
10728.647,179.0,2.98
44492.153,742.0,12.36
4324.917,72.0,1.2
300.409,5.0,0.08
198.866,3.0,0.06
10863.133,181.0,3.02
1104.921,18.0,0.31
3926.797,65.0,1.09
453.779,8.0,0.13
4853.47,81.0,1.35
644.632,11.0,0.18
14295.544,238.0,3.97
181.734,3.0,0.05
198.155,3.0,0.06
1053.859,18.0,0.29
555.574,9.0,0.15
127.987,2.0,0.04
124.386,2.0,0.03
272.367,5.0,0.08
3381.337,56.0,0.94
6588.004,110.0,1.83
82307.335,1372.0,22.86
207.855,3.0,0.06
381.032,6.0,0.11
1003.369,17.0,0.28
361.219,6.0,0.1
13608.233,227.0,3.78
545.62,9.0,0.15
76.469,1.0,0.02
391.711,7.0,0.11
359.712,6.0,0.1
40.824,1.0,0.01
1123.965,19.0,0.31
6104.424,102.0,1.7
108.565,2.0,0.03
660.087,11.0,0.18
200.397,3.0,0.06
161.596,3.0,0.04
310.472,5.0,0.09
329.777,5.0,0.09
1064.024,18.0,0.3
5511.732,92.0,1.53
1250.798,21.0,0.35
271.065,5.0,0.08
4662.632,78.0,1.3
91.34,2.0,0.03
181.922,3.0,0.05
358.295,6.0,0.1
474.424,8.0,0.13
1113.074,19.0,0.31
149.994,2.0,0.04
299.908,5.0,0.08
1475.312,25.0,0.41
143.562,2.0,0.04
274.648,5.0,0.08
245.823,4.0,0.07
142.697,2.0,0.04
241.789,4.0,0.07
212.668,4.0,0.06
21832.602,364.0,6.06
8922.306,149.0,2.48
872.576,15.0,0.24
58.202,1.0,0.02
320.041,5.0,0.09
347.513,6.0,0.1
474.661,8.0,0.13
929.484,15.0,0.26
5361.086,89.0,1.49
9624.019,160.0,2.67
57763.88,963.0,16.05
161.388,3.0,0.04
3134.238,52.0,0.87
278.541,5.0,0.08
16006.643,267.0,4.45
95.2,2.0,0.03
255.212,4.0,0.07
1265.861,21.0,0.35
2156.315,36.0,0.6
2185.167,36.0,0.61
78369.388,1306.0,21.77
1262.984,21.0,0.35
307.844,5.0,0.09
100.2,2.0,0.03
334.086,6.0,0.09
695.502,12.0,0.19
151.166,3.0,0.04
396.881,7.0,0.11
468.416,8.0,0.13
78.276,1.0,0.02
235.048,4.0,0.07
352.424,6.0,0.1
69.614,1.0,0.02
104.89,2.0,0.03
152.333,3.0,0.04
470.793,8.0,0.13
4095.424,68.0,1.14
146.982,2.0,0.04
238.742,4.0,0.07
139.695,2.0,0.04
126.515,2.0,0.04
1402.782,23.0,0.39
135.712,2.0,0.04
1043.631,17.0,0.29
882.419,15.0,0.25
502.742,8.0,0.14
198.376,3.0,0.06
66379.371,1106.0,18.44
344.395,6.0,0.1
510.998,9.0,0.14
161.974,3.0,0.04
79944.635,1332.0,22.21
618.495,10.0,0.17
175.771,3.0,0.05
606.704,10.0,0.17
1683.399,28.0,0.47
3474.135,58.0,0.97
4278.628,71.0,1.19
280.944,5.0,0.08
417.196,7.0,0.12
3803.006,63.0,1.06
235.735,4.0,0.07
720.233,12.0,0.2
1321.765,22.0,0.37
178.587,3.0,0.05
1369.396,23.0,0.38
2252.882,38.0,0.63
15011.492,250.0,4.17
131.123,2.0,0.04
129.918,2.0,0.04
242.923,4.0,0.07
81560.229,1359.0,22.66
165.73,3.0,0.05
345.091,6.0,0.1
787.508,13.0,0.22
1173.249,20.0,0.33
924.132,15.0,0.26
208.792,3.0,0.06
502.973,8.0,0.14
206.12,3.0,0.06
4435.475,74.0,1.23
487.2,8.0,0.14
846.947,14.0,0.24
126.799,2.0,0.04
138.638,2.0,0.04
174.163,3.0,0.05
695.566,12.0,0.19
34673.086,578.0,9.63
61882.497,1031.0,17.19
213.007,4.0,0.06
193.336,3.0,0.05
4782.332,80.0,1.33
1031.85,17.0,0.29
80237.017,1337.0,22.29
709.748,12.0,0.2
513.1,9.0,0.14
2609.679,43.0,0.72
2135.836,36.0,0.59
238.949,4.0,0.07
976.79,16.0,0.27
80537.732,1342.0,22.37
75875.559,1265.0,21.08
283.25,5.0,0.08
912.825,15.0,0.25
178.76,3.0,0.05
2713.344,45.0,0.75
92.435,2.0,0.03
97.017,2.0,0.03
1880.519,31.0,0.52
212.301,4.0,0.06
341.582,6.0,0.09
118.081,2.0,0.03
228.583,4.0,0.06
192.967,3.0,0.05
411.952,7.0,0.11
512.256,9.0,0.14
1962.664,33.0,0.55
883.243,15.0,0.25
1766.131,29.0,0.49
206.07,3.0,0.06
3167.968,53.0,0.88
95.546,2.0,0.03
40.932,1.0,0.01
156.517,3.0,0.04
4152.66,69.0,1.15
18001.54,300.0,5.0
1754.713,29.0,0.49
237.43,4.0,0.07
9498.884,158.0,2.64
1878.612,31.0,0.52
142.459,2.0,0.04
155.687,3.0,0.04
256.334,4.0,0.07
605.232,10.0,0.17
276.678,5.0,0.08
395.468,7.0,0.11
126.234,2.0,0.04
542.714,9.0,0.15
2243.454,37.0,0.62
205.16,3.0,0.06
4448.838,74.0,1.24
381.367,6.0,0.11
343.104,6.0,0.1
725.693,12.0,0.2
259.249,4.0,0.07
154.397,3.0,0.04
1674.286,28.0,0.47
645.404,11.0,0.18
119.729,2.0,0.03
144.512,2.0,0.04
189.826,3.0,0.05
249.786,4.0,0.07
288.197,5.0,0.08
997.586,17.0,0.28
76672.543,1278.0,21.3
181.015,3.0,0.05
1007.769,17.0,0.28
15705.45,262.0,4.36
593.159,10.0,0.16
1645.425,27.0,0.46
143.69,2.0,0.04
201.607,3.0,0.06
1034.572,17.0,0.29
2451.438,41.0,0.68
1224.847,20.0,0.34
178.876,3.0,0.05
2242.438,37.0,0.62
144.276,2.0,0.04
99.866,2.0,0.03
1083.848,18.0,0.3
221.186,4.0,0.06
101.172,2.0,0.03
162.8,3.0,0.05
551.364,9.0,0.15
106.606,2.0,0.03
5248.559,87.0,1.46
7557.754,126.0,2.1
242.14,4.0,0.07
86001.618,1433.0,23.89
153.581,3.0,0.04
1288.076,21.0,0.36
26405.182,440.0,7.33
925.426,15.0,0.26
260.638,4.0,0.07
805.885,13.0,0.22
469.823,8.0,0.13
1500.866,25.0,0.42
330.417,6.0,0.09
85190.187,1420.0,23.66
331.005,6.0,0.09
75373.427,1256.0,20.94
1186.316,20.0,0.33
89.814,1.0,0.02
142.188,2.0,0.04
319.925,5.0,0.09
376.071,6.0,0.1
423.015,7.0,0.12
353.829,6.0,0.1
127.684,2.0,0.04
94.79,2.0,0.03
73777.567,1230.0,20.49
82.841,1.0,0.02
651.801,11.0,0.18
0.0,0.0,0.0
3719.148,62.0,1.03
967.84,16.0,0.27
80.461,1.0,0.02
6084.711,101.0,1.69
87.834,1.0,0.02
843.886,14.0,0.23
2224.017,37.0,0.62
615.899,10.0,0.17
1331.799,22.0,0.37
2280.273,38.0,0.63
75.333,1.0,0.02
585.68,10.0,0.16
68549.584,1142.0,19.04
7032.718,117.0,1.95
285.888,5.0,0.08
47.939,1.0,0.01
375.446,6.0,0.1
125.2,2.0,0.03
202.003,3.0,0.06
754.329,13.0,0.21
443.715,7.0,0.12
269.473,4.0,0.07
508.101,8.0,0.14
206.235,3.0,0.06
1622.501,27.0,0.45
338.419,6.0,0.09
209.939,3.0,0.06
4907.984,82.0,1.36
77.191,1.0,0.02
612.438,10.0,0.17
161.79,3.0,0.04
20.405,0.0,0.01
655.724,11.0,0.18
65.768,1.0,0.02
68.043,1.0,0.02
7732.781,129.0,2.15
8323.363,139.0,2.31
349.693,6.0,0.1
586.4,10.0,0.16
989.606,16.0,0.27
187.84,3.0,0.05
3415.166,57.0,0.95
220.894,4.0,0.06
343.602,6.0,0.1
344.289,6.0,0.1
6042.407,101.0,1.68
255.582,4.0,0.07
136.973,2.0,0.04
557.604,9.0,0.15
2423.313,40.0,0.67
173.15,3.0,0.05
710.622,12.0,0.2
0.0,0.0,0.0
1265.581,21.0,0.35
1726.691,29.0,0.48
641.36,11.0,0.18
455.161,8.0,0.13
176.333,3.0,0.05
1792.175,30.0,0.5
423.449,7.0,0.12
372.928,6.0,0.1
396.341,7.0,0.11
263.98,4.0,0.07
227.954,4.0,0.06
1483.853,25.0,0.41
1444.276,24.0,0.4
85974.247,1433.0,23.88
2574.049,43.0,0.72
328.885,5.0,0.09
298.093,5.0,0.08
2102.685,35.0,0.58
26749.329,446.0,7.43
1598.436,27.0,0.44
146.039,2.0,0.04
350.849,6.0,0.1
4754.232,79.0,1.32
83771.027,1396.0,23.27
66934.176,1116.0,18.59
200.226,3.0,0.06
252.946,4.0,0.07
3515.158,59.0,0.98
267.125,4.0,0.07
218.571,4.0,0.06
254.589,4.0,0.07
424.527,7.0,0.12
295.305,5.0,0.08
1758.444,29.0,0.49
211.394,4.0,0.06
348.464,6.0,0.1
326.15,5.0,0.09
344.104,6.0,0.1
3419.774,57.0,0.95
290.723,5.0,0.08
5155.357,86.0,1.43
4335.317,72.0,1.2
740.932,12.0,0.21
591.282,10.0,0.16
1696.971,28.0,0.47
525.726,9.0,0.15
244.67,4.0,0.07
39297.99,655.0,10.92
2099.504,35.0,0.58
239.326,4.0,0.07
123.412,2.0,0.03
115.832,2.0,0.03
215.01,4.0,0.06
270.738,5.0,0.08
401.49,7.0,0.11
129.684,2.0,0.04
225.059,4.0,0.06
744.405,12.0,0.21
349.962,6.0,0.1
274.617,5.0,0.08
883.746,15.0,0.25
1114.442,19.0,0.31
539.928,9.0,0.15
384.098,6.0,0.11
5775.703,96.0,1.6
403.097,7.0,0.11
1922.565,32.0,0.53
307.332,5.0,0.09
172.424,3.0,0.05
12234.764,204.0,3.4
106.787,2.0,0.03
405.573,7.0,0.11
187.259,3.0,0.05
7080.411,118.0,1.97
238.486,4.0,0.07
14527.524,242.0,4.04
246.841,4.0,0.07
444.73,7.0,0.12
347.806,6.0,0.1
185.928,3.0,0.05
41.762,1.0,0.01
296.834,5.0,0.08
1161.593,19.0,0.32
931.335,16.0,0.26
189.376,3.0,0.05
69945.688,1166.0,19.43
1301.342,22.0,0.36
316.43,5.0,0.09
698.573,12.0,0.19
776.046,13.0,0.22
30246.658,504.0,8.4
10489.532,175.0,2.91
1511.654,25.0,0.42
10244.883,171.0,2.85
387.062,6.0,0.11
1510.032,25.0,0.42
40.059,1.0,0.01
67.377,1.0,0.02
157.235,3.0,0.04
4010.981,67.0,1.11
73444.811,1224.0,20.4
6793.949,113.0,1.89
1048.559,17.0,0.29
1543.237,26.0,0.43
2428.543,40.0,0.67
317.237,5.0,0.09
272.523,5.0,0.08
6443.468,107.0,1.79
236.324,4.0,0.07
282.159,5.0,0.08
96.36,2.0,0.03
228.376,4.0,0.06
335.754,6.0,0.09
36.462,1.0,0.01
345.799,6.0,0.1
80.116,1.0,0.02
102.216,2.0,0.03
208.092,3.0,0.06
8387.04,140.0,2.33
318.325,5.0,0.09
2482.161,41.0,0.69
184.203,3.0,0.05
277.779,5.0,0.08
483.456,8.0,0.13
293.6,5.0,0.08
435.903,7.0,0.12
239.362,4.0,0.07
81.189,1.0,0.02
191.714,3.0,0.05
119.185,2.0,0.03
441.602,7.0,0.12
571.723,10.0,0.16
178.28,3.0,0.05
350.833,6.0,0.1
149.94,2.0,0.04
346.809,6.0,0.1
160.251,3.0,0.04
373.647,6.0,0.1
15386.14,256.0,4.27
218.752,4.0,0.06
619.205,10.0,0.17
350.661,6.0,0.1
171.702,3.0,0.05
139.932,2.0,0.04
870.55,15.0,0.24
545.5,9.0,0.15
176.664,3.0,0.05
627.429,10.0,0.17
65.563,1.0,0.02
225.501,4.0,0.06
397.346,7.0,0.11
248.261,4.0,0.07
403.851,7.0,0.11
133.934,2.0,0.04
18970.178,316.0,5.27
58.552,1.0,0.02
78638.634,1311.0,21.84
10772.9,180.0,2.99
303.197,5.0,0.08
3583.176,60.0,1.0
68155.954,1136.0,18.93
2566.343,43.0,0.71
378.138,6.0,0.11
46999.927,783.0,13.06
1074.399,18.0,0.3
1006.196,17.0,0.28
22.151,0.0,0.01
611.566,10.0,0.17
1436.17,24.0,0.4
200.95,3.0,0.06
350.547,6.0,0.1
340.926,6.0,0.09
575.932,10.0,0.16
29.392,0.0,0.01
285.548,5.0,0.08
2438.076,41.0,0.68
347.006,6.0,0.1
4152.159,69.0,1.15
892.48,15.0,0.25
488.795,8.0,0.14
4293.341,72.0,1.19
6695.405,112.0,1.86
260.324,4.0,0.07
200.823,3.0,0.06
552.34,9.0,0.15
392.924,7.0,0.11
7113.646,119.0,1.98
696.875,12.0,0.19
212.768,4.0,0.06
324.438,5.0,0.09
659.649,11.0,0.18
291.131,5.0,0.08
1935.424,32.0,0.54
55.502,1.0,0.02
518.135,9.0,0.14
115.471,2.0,0.03
2332.359,39.0,0.65
182.304,3.0,0.05
160.459,3.0,0.04
517.2,9.0,0.14
1818.828,30.0,0.51
